timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,anomaly_flag
2026-02-12 03:03:28.227586,3,56.08,68.05,86.11,314.96,0
2026-02-12 03:03:29.227586,4,48.81,70.48,90.32,257.98,0
2026-02-12 03:03:30.227586,3,52.4,54.85,104.13,346.51,0
2026-02-12 03:03:31.227586,4,46.65,35.87,101.9,323.03,0
2026-02-12 03:03:32.227586,1,58.07,62.04,83.49,240.39,0
2026-02-12 03:03:33.227586,3,46.51,62.28,113.99,225.74,0
2026-02-12 03:03:34.227586,2,90.53,90.82,317.24,1101.32,1
2026-02-12 03:03:35.227586,3,33.61,65.33,100.66,244.56,0
2026-02-12 03:03:36.227586,5,91.61,98.11,403.04,1198.93,1
2026-02-12 03:03:37.227586,4,58.76,58.73,121.41,337.42,0
2026-02-12 03:03:38.227586,4,66.78,66.54,117.71,273.35,0
2026-02-12 03:03:39.227586,3,38.38,47.83,130.36,323.16,0
2026-02-12 03:03:40.227586,4,48.04,60.68,116.67,264.75,0
2026-02-12 03:03:41.227586,5,47.45,66.27,121.51,311.17,0
2026-02-12 03:03:42.227586,3,41.83,55.27,96.49,282.65,0
2026-02-12 03:03:43.227586,5,30.74,60.75,97.54,323.95,0
2026-02-12 03:03:44.227586,2,49.37,52.47,117.44,355.36,0
2026-02-12 03:03:45.227586,2,51.3,55.56,47.82,361.34,0
2026-02-12 03:03:46.227586,1,47.04,65.6,72.5,310.88,0
2026-02-12 03:03:47.227586,1,50.96,54.84,139.67,396.63,0
2026-02-12 03:03:48.227586,4,40.91,58.82,64.97,336.56,0
2026-02-12 03:03:49.227586,3,36.69,65.98,96.57,265.05,0
2026-02-12 03:03:50.227586,4,39.06,70.9,76.0,288.46,0
2026-02-12 03:03:51.227586,3,61.28,56.33,92.63,289.66,0
2026-02-12 03:03:52.227586,5,38.65,72.54,102.83,319.86,0
2026-02-12 03:03:53.227586,3,42.19,59.3,109.04,354.62,0
2026-02-12 03:03:54.227586,4,47.22,62.62,75.27,258.24,0
2026-02-12 03:03:55.227586,1,43.21,50.04,94.87,303.46,0
2026-02-12 03:03:56.227586,1,53.27,70.75,101.6,306.69,0
2026-02-12 03:03:57.227586,3,63.82,62.51,85.83,250.82,0
2026-02-12 03:03:58.227586,4,59.97,63.65,94.72,266.33,0
2026-02-12 03:03:59.227586,1,55.65,50.85,107.85,299.62,0
2026-02-12 03:04:00.227586,2,39.4,40.0,122.41,340.25,0
2026-02-12 03:04:01.227586,5,54.53,50.36,80.6,272.99,0
2026-02-12 03:04:02.227586,5,57.61,65.09,130.32,229.8,0
2026-02-12 03:04:03.227586,2,52.03,51.32,128.82,308.25,0
2026-02-12 03:04:04.227586,3,40.7,60.18,97.03,300.52,0
2026-02-12 03:04:05.227586,3,43.23,66.51,89.6,326.43,0
2026-02-12 03:04:06.227586,2,53.51,51.96,125.67,377.03,0
2026-02-12 03:04:07.227586,2,51.78,58.98,78.93,223.65,0
2026-02-12 03:04:08.227586,4,52.57,75.13,108.04,311.63,0
2026-02-12 03:04:09.227586,2,57.97,48.4,111.97,243.05,0
2026-02-12 03:04:10.227586,5,74.11,56.58,88.44,380.46,0
2026-02-12 03:04:11.227586,2,59.51,74.81,95.73,362.89,0
2026-02-12 03:04:12.227586,4,53.46,75.24,116.13,310.76,0
2026-02-12 03:04:13.227586,4,54.87,57.28,69.27,310.65,0
2026-02-12 03:04:14.227586,2,48.81,65.02,92.57,342.81,0
2026-02-12 03:04:15.227586,2,33.14,58.18,70.24,360.16,0
2026-02-12 03:04:16.227586,5,59.39,74.75,124.69,250.68,0
2026-02-12 03:04:17.227586,5,49.89,80.12,102.43,334.06,0
2026-02-12 03:04:18.227586,4,40.75,54.74,100.95,294.28,0
2026-02-12 03:04:19.227586,4,52.56,61.21,110.12,253.24,0
2026-02-12 03:04:20.227586,3,43.16,55.56,85.72,336.04,0
2026-02-12 03:04:21.227586,5,51.8,60.96,107.69,297.46,0
2026-02-12 03:04:22.227586,3,45.12,59.14,88.68,371.25,0
2026-02-12 03:04:23.227586,5,72.43,53.45,92.88,355.15,0
2026-02-12 03:04:24.227586,2,47.26,69.22,108.87,275.9,0
2026-02-12 03:04:25.227586,1,52.75,50.8,89.79,259.12,0
2026-02-12 03:04:26.227586,4,39.67,63.42,112.86,359.94,0
2026-02-12 03:04:27.227586,2,44.97,57.48,134.34,261.06,0
2026-02-12 03:04:28.227586,1,34.05,64.41,110.59,321.52,0
2026-02-12 03:04:29.227586,3,52.01,55.32,78.19,311.35,0
2026-02-12 03:04:30.227586,1,45.08,52.1,95.95,264.25,0
2026-02-12 03:04:31.227586,2,48.44,71.62,75.88,361.82,0
2026-02-12 03:04:32.227586,1,51.73,60.18,93.49,211.27,0
2026-02-12 03:04:33.227586,3,46.4,57.44,85.54,397.05,0
